Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
8.61,2.859025367165362,4.126646426112573,-7.657946921385241,-0.23898210710398712,0.12346451432066853,0.9921713259840518
8.62,0.6513367143422287,5.558628006455909,-7.4460111209779,-0.250421789119436,0.1177879849266148,1.0066714549717617
8.63,-0.06170558346400062,7.1246374194422195,-7.629688814664262,-0.25614163012716046,0.11211145553256108,1.032952938761986
8.64,1.2272554933395678,7.964074897574521,-8.463302962933135,-0.25614163012716046,0.10927319083553422,1.0474530677496958
8.65,4.778754630489826,7.92175031884516,-9.777304925458646,-0.2618614711348849,0.11494972022958794,1.0677532483324899
8.66,9.694632779788542,7.710127425198362,-11.790695029328383,-0.2704412326464716,0.1177879849266148,1.0880534289152837
8.67,14.795627679479258,7.1105292265324325,-15.67618470346296,-0.2704412326464716,0.1263027790176954,1.0880534289152837
8.68,18.30598976098685,5.890170539835894,-19.498093637475336,-0.2733011531503338,0.13765583780580284,1.0735532999275736
8.69,17.613515991001954,4.98019209715466,-21.80819386191535,-0.2818809146619205,0.1404941025028297,1.0590531709398638
8.7,13.554659834258802,8.281509238044718,-23.41184141833089,-0.28760075566964494,0.14617063189688342,1.0124715065668457
8.71,7.946307914975191,10.947957697994381,-24.5351011604898,-0.2904606761735072,0.15184716129093714,0.9921713259840518
8.72,5.450659872653388,8.86699924380086,-24.23839103991952,-0.29904043768509386,0.15468542598796403,0.9863712743889678
8.73,7.03443651489607,3.1249647295177256,-23.461293105092604,-0.3047602786928183,0.13765583780580284,0.9573710164135479
8.74,10.98359385659211,-2.222040383291385,-22.41574315641639,-0.3047602786928183,0.13481757310877598,0.9515709648184639
8.75,16.39311667360283,-5.156544508526992,-22.090774929125136,-0.3047602786928183,0.13765583780580284,0.9544709906160059
8.76,24.037752847198462,-6.905960429340527,-23.934616392669,-0.2961805171812316,0.14617063189688342,0.9660710938061738
8.77,35.24760050982524,-8.796458279251928,-28.088558080652874,-0.2818809146619205,0.17189240571368938,0.9718711454012579
